symbol	chr	ucsc_chr	loc_start	fullname	GO
Mt4	8	chr8	96661141	metallothionein 4	GO:0005507,GO:0008270,GO:0006875,GO:0046872,GO:0046686
MtPolB	11	chr11	106630854	Mus musculus mitochondrial DNA polymerase accessory subunit (MtPolB) mRNA, nuclear gene encoding mitochondrial protein, partial cds.	NA
Mta1	12	chr12	114336628	metastasis associated 1	GO:0005634,GO:0005634,GO:0005634,GO:0005737,GO:0046872,GO:0008270,GO:0008270,GO:0003677,GO:0003677,GO:0003700,GO:0043565,GO:0006355,GO:0016581,GO:0005515,GO:0005515
Mta2	19	chr19	9016844	metastasis-associated gene family, member 2	GO:0046872,GO:0043565,GO:0006323,GO:0006355,GO:0006338,GO:0000122,GO:0045944,GO:0008270,GO:0008270,GO:0003677,GO:0003677,GO:0003700,GO:0005634,GO:0005634,GO:0016585,GO:0000118,GO:0016581,GO:0016581,GO:0004407,GO:0005515,GO:0005515,GO:0016563,GO:0016564
Mta3	17	chr17	84105597	metastasis associated 3	GO:0046872,GO:0008270,GO:0008270,GO:0003677,GO:0003677,GO:0003700,GO:0043565,GO:0006355,GO:0008150,GO:0003674,GO:0005737,GO:0005634
Mtap	4	chr4	88783395	methylthioadenosine phosphorylase	GO:0005737,GO:0016740,GO:0016757,GO:0003824,GO:0009116,GO:0016763,GO:0017061
Mtap1a	2	chr2	121115370	microtubule-associated protein 1 A	GO:0005874,GO:0005829,GO:0005515,GO:0007605
Mtap1b	13	chr13	100195760	microtubule-associated protein 1 B	GO:0005874,GO:0005829,GO:0005875,GO:0005519,GO:0007017,GO:0016358,GO:0001578
Mtap1s	8	chr8	73429902	microtubule-associated protein 1S	GO:0005737,GO:0005856,GO:0005634,GO:0006915,GO:0003677,GO:0005874,GO:0000226,GO:0042802
Mtap2	1	chr1	66427085	microtubule-associated protein 2 isoform 2	GO:0005874,GO:0005516,GO:0007026,GO:0030425,GO:0005737,GO:0005875,GO:0005519,GO:0016358,GO:0001578,GO:0043198,GO:0005515,GO:0018107,GO:0043025,GO:0005622,GO:0005622
Mtap4	9	chr9	109966845	microtubule-associated protein 4	GO:0005874,GO:0007026
Mtap6	7	chr7	106417140	microtubule-associated protein 6 isoform 3	GO:0005737,GO:0005856,GO:0005874,GO:0005516,GO:0005794,GO:0008017
Mtap7	10	chr10	19868819	microtubule-associated protein 7	GO:0005737,GO:0016020,GO:0005874,GO:0005886,GO:0006687,GO:0033327,GO:0005515,GO:0006970,GO:0060009,GO:0000902,GO:0008283,GO:0009566,GO:0007281,GO:0048872,GO:0001578,GO:0006997,GO:0035265,GO:0032526,GO:0007283
Mtap7d1	4	chr4	125914139	microtubule-associated protein 7 domain	GO:0005737,GO:0005856
Mtap7d2	X	chrX	155897324	MAP7 domain containing 2	NA
Mtap7d3	X	chrX	54062795	MAP7 domain containing 3	NA
Mtap9	3	chr3	82162971	microtubule-associated protein 9	GO:0005737,GO:0005856,GO:0007049,GO:0007067,GO:0005874,GO:0051301
Mtb	12	chr12	117690652	Mus musculus 2 cells egg cDNA, RIKEN full-length enriched library, clone:B020014N20 product:hypothetical protein, full insert sequence.	NA
Mtbp	15	chr15	55409092	MDM2 Binding protein	GO:0007050,GO:0019941,GO:0007049,GO:0005515,GO:0007089,GO:0008285
Mtch1	17	chr17	29469651	mitochondrial carrier homolog 1	GO:0006915,GO:0006810,GO:0016021,GO:0016020,GO:0005739,GO:0005743
Mtch2	2	chr2	90687455	mitochondrial carrier homolog 2	GO:0016021,GO:0016020,GO:0005739,GO:0006810,GO:0005743
Mtcp1	X	chrX	72656560	mature T-cell proliferation 1 isoform a	GO:0005739,GO:0005739
Mtdh	15	chr15	34012790	LYRIC	GO:0005737,GO:0005783,GO:0016021,GO:0016020,GO:0005923,GO:0005634,GO:0030054
Mterf	5	chr5	3890726	mitochondrial transcription termination factor	GO:0005739,GO:0005739,GO:0006350,GO:0003677,GO:0045449,GO:0006353
Mterfd1	13	chr13	67023687	MTERF domain containing 1	GO:0005739
Mterfd2	1	chr1	95201140	MTERF domain containing 2	NA
Mterfd3	10	chr10	84582345	transcription termination factor-like protein	GO:0006350,GO:0045449,GO:0006353,GO:0005739
Mtf1	4	chr4	124481954	metal response element binding transcription	GO:0006350,GO:0008270,GO:0008270,GO:0045449,GO:0046872,GO:0005634,GO:0003676,GO:0003700,GO:0005622,GO:0003677,GO:0003677,GO:0003677,GO:0003677,GO:0042156,GO:0006355,GO:0045944,GO:0046686,GO:0006979,GO:0045944
Mtf2	5	chr5	108516037	metal response element binding transcription	GO:0005634,GO:0046872,GO:0008270,GO:0008270,GO:0003677,GO:0003676,GO:0005515
Mtfmt	9	chr9	65283620	mitochondrial methionyl-tRNA formyltransferase	GO:0008168,GO:0016740,GO:0006412,GO:0006412,GO:0016742,GO:0004479,GO:0004479,GO:0009058,GO:0005739,GO:0005739
Mtfr1	3	chr3	19100101	mitochondrial fission regulator 1	GO:0005739
Mtg1	7	chr7	147323563	GTP binding protein 7 (putative)	GO:0005525,GO:0005525,GO:0005739,GO:0000166,GO:0005622
Mthfd1	12	chr12	77356490	methylenetetrahydrofolate dehydrogenase 1	GO:0016155,GO:0006548,GO:0005739,GO:0005739
Mthfd1l	10	chr10	6198442	methylenetetrahydrofolate dehydrogenase (NADP+	GO:0005739,GO:0005739,GO:0006730,GO:0004329,GO:0016874,GO:0005524,GO:0005524,GO:0009257,GO:0000166,GO:0009396,GO:0003824,GO:0005488,GO:0008152
Mthfd2	6	chr6	83256639	methylenetetrahydrofolate dehydrogenase (NAD+	GO:0016787,GO:0006730,GO:0000287,GO:0003824,GO:0003824,GO:0005739,GO:0005739,GO:0055114,GO:0016491,GO:0009396,GO:0004488,GO:0004487,GO:0004477
Mthfr	4	chr4	147415330	5,10-methylenetetrahydrofolate reductase	GO:0016491,GO:0004489,GO:0055114,GO:0055114,GO:0006555,GO:0009086
Mthfs	9	chr9	89110100	5, 10-methenyltetrahydrofolate synthetase	GO:0005737,GO:0005542,GO:0000287,GO:0000166,GO:0016874,GO:0005524,GO:0005524,GO:0030272,GO:0030272,GO:0009396,GO:0005739
Mthfsd	8	chr8	123622611	methenyltetrahydrofolate synthetase domain	GO:0003723,GO:0030272,GO:0009396,GO:0005524,GO:0003676,GO:0000166
Mtif2	11	chr11	29429935	mitochondrial translational initiation factor 2	GO:0005525,GO:0005525,GO:0003743,GO:0003743,GO:0006412,GO:0005739,GO:0005739,GO:0000166,GO:0006413,GO:0005622,GO:0003924
Mtif3	5	chr5	147767169	RIKEN cDNA 2810012L14	GO:0006412,GO:0032790,GO:0003743,GO:0003743,GO:0006413,GO:0043024,GO:0005739,GO:0006446
Mtl5	19	chr19	3392258	metallothionein-like 5, testis-specific isoform	GO:0030154,GO:0007283,GO:0007275,GO:0008150,GO:0005625,GO:0005737,GO:0005634,GO:0003674
Mtm1	X	chrX	68484573	X-linked myotubular myopathy gene 1	GO:0004721,GO:0016311,GO:0004725,GO:0004725,GO:0016791,GO:0046716,GO:0016787
Mtmr1	X	chrX	68647565	myotubularin-related protein 1	GO:0016787,GO:0016020,GO:0005737,GO:0005886,GO:0016311,GO:0004438,GO:0004725,GO:0016791
Mtmr10	7	chr7	71432667	myotubularin related protein 10	NA
Mtmr11	3	chr3	95966175	myotubularin related protein 11	GO:0016311,GO:0016791
Mtmr12	15	chr15	12134953	myotubularin related protein 12	GO:0005737,GO:0016311,GO:0004725,GO:0016791
Mtmr14	6	chr6	113216556	myotubularin related protein 14	NA
Mtmr2	9	chr9	13590325	myotubularin related protein 2	GO:0016787,GO:0016020,GO:0004725,GO:0016791,GO:0004437,GO:0005737,GO:0005737,GO:0016311,GO:0042803,GO:0051262,GO:0005774
Mtmr3	11	chr11	4389620	myotubularin-related protein 3	GO:0046872,GO:0008270
Mtmr4	11	chr11	87406932	myotubularin related protein 4	GO:0005737,GO:0016020,GO:0016787,GO:0004721,GO:0008270,GO:0046872,GO:0016311,GO:0004725,GO:0004725,GO:0016791
Mtmr6	14	chr14	60884174	myotubularin related protein 6	GO:0016787,GO:0005634,GO:0016311,GO:0004725,GO:0016791
Mtmr7	8	chr8	41641125	myotubularin related protein 7	GO:0005737,GO:0016787,GO:0016311,GO:0004725,GO:0016791,GO:0005624,GO:0005829,GO:0005515,GO:0004437
Mtmr9	14	chr14	64142902	myotubularin related protein 9	GO:0005737,GO:0016311,GO:0016791,GO:0030234,GO:0005515
Mtnr1a	8	chr8	46154563	melatonin receptor 1A	GO:0016020,GO:0005886,GO:0004930,GO:0016021,GO:0016021,GO:0004872,GO:0004871,GO:0007186,GO:0007186,GO:0007165,GO:0008502,GO:0007623
Mtnr1b	9	chr9	15667110	melatonin receptor 1B	GO:0005887,GO:0004930,GO:0016021,GO:0016021,GO:0016020,GO:0004872,GO:0008502,GO:0004871,GO:0007623,GO:0005886,GO:0007186,GO:0007186,GO:0007165
Mto1	9	chr9	78296103	MTO1	GO:0002098,GO:0008033,GO:0008033,GO:0050660,GO:0005739,GO:0005739,GO:0045333
Mtpn	6	chr6	35462230	myotrophin	GO:0005737
Mtr	13	chr13	12279271	5-methyltetrahydrofolate-homocysteine	GO:0031419,GO:0031419,GO:0008652,GO:0046872,GO:0046872,GO:0050897,GO:0050897,GO:0009396,GO:0008898,GO:0004156,GO:0008705,GO:0009086,GO:0005737,GO:0016740,GO:0008270,GO:0008168,GO:0005622
Mtr1	7	chr7	150258252	Mus musculus Mtr1 mRNA for MLSN1- and TRP-related protein 1, complete cds.	NA
Mtrf1	14	chr14	79801236	mitochondrial translational release factor 1	GO:0006412,GO:0005739,GO:0005739,GO:0005737,GO:0006415,GO:0003747,GO:0016149
Mtrf1l	10	chr10	4522777	mitochondrial translational release factor	GO:0006412,GO:0005739,GO:0005737,GO:0006415,GO:0003747,GO:0016149
Mtrr	13	chr13	68701164	5-methyltetrahydrofolate-homocysteine	GO:0008168,GO:0016740,GO:0050660,GO:0010181,GO:0030586,GO:0047138,GO:0050821
Mtss1	15	chr15	58774984	actin monomer-binding protein	GO:0005856,GO:0046847,GO:0017124,GO:0008093,GO:0007165,GO:0005737,GO:0003779,GO:0007015,GO:0030041,GO:0007399,GO:0007517
Mttp	3	chr3	137771919	microsomal triglyceride transfer protein	GO:0006810,GO:0005783,GO:0008289,GO:0006869,GO:0042157,GO:0005319,GO:0006629,GO:0006497,GO:0006641,GO:0042632,GO:0042953
Mtus1	8	chr8	42078773	mitochondrial tumor suppressor 1 isoform 1	GO:0005794,GO:0005634,GO:0016020,GO:0005739,GO:0005886,GO:0007049
Mtvr2	19	chr19	5728589	mammary tumor virus receptor 2 isoform 2	GO:0004872
Mtx1	3	chr3	89013128	metaxin 1	GO:0006810,GO:0016021,GO:0016020,GO:0005741,GO:0005741,GO:0005743,GO:0005739,GO:0005739,GO:0015031,GO:0006626
Mtx2	2	chr2	74664060	metaxin 2	GO:0005739,GO:0005739,GO:0015031,GO:0006810,GO:0005741,GO:0005741,GO:0006626,GO:0016020
MuORC4	2	chr2	48758371	Mus musculus mRNA for ORC4-related protein, complete cds.	NA
Muc1	3	chr3	89033041	mucin 1, transmembrane	GO:0009986,GO:0005737,GO:0005634,GO:0016020,GO:0016021,GO:0005886,GO:0016324
Muc10	5	chr5	88747584	mucin 10	NA
Muc13	16	chr16	33794612	mucin 13, epithelial transmembrane	GO:0016020,GO:0016021,GO:0005576,GO:0005886
Muc15	2	chr2	110571377	mucin 15	GO:0016021,GO:0016020
Muc19	15	chr15	91668799	mucin 19	GO:0003674,GO:0005575,GO:0008150,GO:0005576
Muc2	7	chr7	148930724	Hypothetical protein (Fragment).	GO:0005576,GO:0070703,GO:0070703,GO:0070702,GO:0070702,GO:0005515,GO:0005578,GO:0008285,GO:0006915,GO:0030336,GO:0006917
Muc20	16	chr16	32786410	mucin 20	GO:0042995,GO:0016020,GO:0005886,GO:0005576,GO:0005515,GO:0000187,GO:0048012,GO:0009925,GO:0051260
Muc3	5	chr5	137610795	Mus musculus mucin glycoprotein MUC3 mRNA, partial cds.	GO:0008150,GO:0003674,GO:0016324
Muc4	16	chr16	32736282	mucin 4	GO:0007155,GO:0016021,GO:0016020,GO:0005515,GO:0005576,GO:0007160
Muc5ac	7	chr7	148974915	mucin 5, subtypes A and C,	GO:0005515,GO:0043205,GO:0044464,GO:0043206
Muc5b	7	chr7	149025021	mucin 5, subtype B, tracheobronchial	GO:0008150,GO:0005575,GO:0003674
Muc6	7	chr7	148819947	mucin 6, gastric	GO:0005576
Mug1	6	chr6	121788656	murinoglobulin 1	GO:0005576,GO:0005576,GO:0030414,GO:0004867,GO:0005615,GO:0004866,GO:0005515
Mug2	6	chr6	121956876	murinoglobulin 2	NA
Mule	X	chrX	148269790	Mus musculus 13 days embryo male testis cDNA, RIKEN full-length enriched library, clone:6030414N10 product:hypothetical ARM repeat structure containing protein, full insert sequence.	NA
Mum1	10	chr10	79691126	UBE-1C2 protein	NA
Mum1l1	X	chrX	135769253	MUM1-like protein 1 (Mutated melanoma-associated antigen 1-like protein 1).	NA
Mup1	4	chr4	61097879	major urinary protein 1	GO:0005576,GO:0006810,GO:0006810,GO:0005550,GO:0005550,GO:0005215,GO:0005488
Mup2	4	chr4	61440420	major urinary protein 2	GO:0005576,GO:0006810,GO:0006810,GO:0005550,GO:0005550,GO:0005215,GO:0005488
Mup3	4	chr4	61745601	major urinary protein 3	GO:0005576,GO:0006810,GO:0006810,GO:0005550,GO:0005550,GO:0005215,GO:0005488
Mup4	4	chr4	59970736	major urinary protein 4	GO:0005576,GO:0006810,GO:0006810,GO:0005550,GO:0005550,GO:0005215,GO:0005488
Mup5	4	chr4	61493395	major urinary protein 5	GO:0005576,GO:0006810,GO:0006810,GO:0005550,GO:0005550,GO:0005215,GO:0005488
Mupcdh	7	chr7	148455048	mucin-like protocadherin	GO:0016021,GO:0016020,GO:0016020,GO:0005509,GO:0005509,GO:0005515,GO:0005886,GO:0007155,GO:0007156
Mus81	19	chr19	5482850	MUS81 endonuclease	GO:0006310,GO:0005634,GO:0016787,GO:0004518,GO:0004518,GO:0004519,GO:0005515,GO:0000287,GO:0006974,GO:0046872,GO:0006281,GO:0003824,GO:0006259,GO:0003677
Musk	4	chr4	58298983	skeletal muscle receptor tyrosine kinase isoform	GO:0016020,GO:0005886,GO:0016301,GO:0005887,GO:0016021,GO:0000166,GO:0016740,GO:0004872,GO:0005524,GO:0005524,GO:0005515,GO:0005515,GO:0004713,GO:0004713,GO:0006468,GO:0004672,GO:0004714,GO:0006355,GO:0008582,GO:0007528,GO:0005515,GO:0007528,GO:0043113,GO:0043113,GO:0031594,GO:0043113
Mustn1	14	chr14	31692792	musculoskeletal, embryonic nuclear protein 1	GO:0005634
Mut	17	chr17	41074032	methylmalonyl-Coenzyme A mutase	GO:0031419,GO:0031419,GO:0046872,GO:0046872,GO:0050897,GO:0008152,GO:0004494,GO:0009791,GO:0016853,GO:0016853,GO:0005739,GO:0005739,GO:0016866
Muted	13	chr13	38695717	muted	GO:0032474,GO:0005515,GO:0016192,GO:0048066
Mutyh	4	chr4	116486929	mutY homolog	GO:0016787,GO:0016787,GO:0051539,GO:0051539,GO:0051536,GO:0016798,GO:0006974,GO:0008152,GO:0005506,GO:0046872,GO:0005634,GO:0006284,GO:0004519,GO:0005622,GO:0003677,GO:0005739,GO:0019104,GO:0006281
Mvd	8	chr8	124957994	mevalonate (diphospho) decarboxylase	GO:0016126,GO:0016829,GO:0000166,GO:0006695,GO:0006694,GO:0005524,GO:0005524,GO:0008610,GO:0016310,GO:0008299,GO:0016301,GO:0004163,GO:0004163,GO:0008150,GO:0005575,GO:0003674
Mvk	5	chr5	114895410	mevalonate kinase	GO:0005737,GO:0005737,GO:0016126,GO:0016301,GO:0016301,GO:0005777,GO:0000166,GO:0016740,GO:0006695,GO:0006694,GO:0005524,GO:0005524,GO:0004496,GO:0008610,GO:0016773,GO:0016310,GO:0008299,GO:0008152
Mvp	7	chr7	134130496	major vault protein	GO:0005737,GO:0030529
Mx1	16	chr16	97669748	myxovirus (influenza virus) resistance 1	GO:0005737,GO:0000166,GO:0005634,GO:0005634,GO:0005515,GO:0003924,GO:0005525,GO:0009615,GO:0045087
Mx2	16	chr16	97760252	myxovirus (influenza virus) resistance 2	GO:0005737,GO:0000166,GO:0003924,GO:0005525,GO:0009615,GO:0045087
Mxd1	6	chr6	86600864	MAX dimerization protein 1	GO:0006350,GO:0005634,GO:0005634,GO:0045449,GO:0045449,GO:0003677,GO:0030528,GO:0005515
Mxd3	13	chr13	55427143	Max dimerization protein 3	GO:0006350,GO:0005634,GO:0005634,GO:0045449,GO:0045449,GO:0030528,GO:0003677,GO:0016481,GO:0005515,GO:0005515
Mxd4	5	chr5	34519640	Max dimerization protein 4	GO:0006350,GO:0005634,GO:0005634,GO:0045449,GO:0045449,GO:0030528,GO:0003677,GO:0016481,GO:0005515,GO:0005515
Mxi1	19	chr19	53405875	Max interactor 1 isoform c	GO:0006350,GO:0045449,GO:0045449,GO:0003677,GO:0030528,GO:0005634,GO:0016564,GO:0000122,GO:0005515
Mxra7	11	chr11	116672147	matrix-remodelling associated 7	GO:0016021,GO:0016020
Mxra8	4	chr4	155213950	matrix-remodelling associated 8	GO:0016021,GO:0016020
Myadm	7	chr7	3296724	myeloid-associated differentiation marker	GO:0016021,GO:0016020,GO:0016020
Myb	10	chr10	20859053	myeloblastosis proto-oncogene product	GO:0005634,GO:0005634,GO:0006350,GO:0045449,GO:0045449,GO:0003700,GO:0003700,GO:0003677,GO:0030528,GO:0000082,GO:0006355,GO:0006355,GO:0006816,GO:0005634,GO:0001701,GO:0048566,GO:0010468
Mybbp1a	11	chr11	72254885	MYB binding protein (P160) 1a	GO:0006350,GO:0006350,GO:0045449,GO:0003887,GO:0005515,GO:0016564,GO:0005515,GO:0003677,GO:0016481,GO:0008270,GO:0006913,GO:0042564,GO:0008134,GO:0022904,GO:0005634,GO:0005730,GO:0005737
Mybl1	1	chr1	9659964	myeloblastosis oncogene-like 1	GO:0006350,GO:0005634,GO:0003677,GO:0003677,GO:0030528,GO:0045449,GO:0045449
Mybl2	2	chr2	162880564	myeloblastosis oncogene-like 2	GO:0006350,GO:0045449,GO:0045449,GO:0005634,GO:0003677,GO:0003677
Mybpc2	7	chr7	51757201	myosin binding protein C, fast-type	GO:0005856,GO:0003779,GO:0005200,GO:0007155,GO:0006936,GO:0032982,GO:0005515
Mybpc3	2	chr2	90958325	myosin binding protein C, cardiac	GO:0032982,GO:0003007,GO:0031672,GO:0002027,GO:0003007,GO:0060048,GO:0060048,GO:0045214,GO:0045214,GO:0045214,GO:0032036,GO:0031034,GO:0003779,GO:0007155,GO:0030016,GO:0008016,GO:0008016,GO:0008016,GO:0030017,GO:0005856,GO:0005515,GO:0005200,GO:0006936
Mybph	1	chr1	136090080	myosin binding protein H	GO:0032982,GO:0007155,GO:0005515
Mybphl	3	chr3	108167914	myosin binding protein H-like	NA
Myc	15	chr15	61819076	myc proto-oncogene protein	GO:0005634,GO:0005634,GO:0005634,GO:0005819,GO:0016604,GO:0030424,GO:0006350,GO:0003700,GO:0006355,GO:0045449,GO:0030528,GO:0008284,GO:0008284,GO:0008284,GO:0005515,GO:0043473,GO:0048705,GO:0042474,GO:0050910,GO:0001783,GO:0043279,GO:0016485,GO:0002904,GO:0010468,GO:0043085,GO:0045944,GO:0032091,GO:0010553,GO:0003677,GO:0003677,GO:0008284,GO:0009314,GO:0009314,GO:0006309,GO:0006919,GO:0008633,GO:0008633,GO:0008634,GO:0008634,GO:0008629,GO:0008629,GO:0042981,GO:0001836
Mycbp	4	chr4	123582315	c-myc binding protein	GO:0006350,GO:0005634,GO:0045449,GO:0005737,GO:0005515
Mycbpap	11	chr11	94362732	Myc-binding protein-associated protein	GO:0007283,GO:0016020,GO:0007275,GO:0030154
Mycl1	4	chr4	122673765	lung carcinoma myc related oncogene 1	GO:0005634,GO:0005634,GO:0003677,GO:0003700,GO:0005515,GO:0006355,GO:0045449,GO:0030528
Mycn	12	chr12	12943811	neuroblastoma myc-related oncogene 1	GO:0003677,GO:0003700,GO:0006355,GO:0005634,GO:0045449,GO:0005515,GO:0030528,GO:0008284,GO:0030324,GO:0048754
Mycs	X	chrX	5044846	myc-like oncogene, s-myc protein	GO:0005634,GO:0005634,GO:0006915,GO:0003677,GO:0003700,GO:0006355,GO:0030528,GO:0045449
Myct1	10	chr10	4741839	myc target in myeloid cells 1	GO:0005634,GO:0016020,GO:0016021
Myd116	7	chr7	52778362	myeloid differentiation primary response gene	NA
Myd88	9	chr9	119246473	myeloid differentiation primary response gene	GO:0006954,GO:0043123,GO:0043123,GO:0046330,GO:0045080,GO:0045087,GO:0004888,GO:0005515,GO:0007165,GO:0042127,GO:0050671,GO:0050830,GO:0005737,GO:0007166,GO:0009615,GO:0009615,GO:0006955,GO:0007178,GO:0016064,GO:0045351,GO:0002238,GO:0051092,GO:0051092,GO:0031663,GO:0032496,GO:0031224,GO:0032496,GO:0032494,GO:0044130,GO:0032755,GO:0032760,GO:0032760,GO:0032496,GO:0032496,GO:0032496,GO:0002755,GO:0032760,GO:0032760,GO:0032760,GO:0002755
Myef2	2	chr2	124921647	myelin basic protein expression factor 2,	GO:0005634,GO:0006350,GO:0003723,GO:0003677,GO:0003676,GO:0000166
Myf5	10	chr10	106921075	myogenic factor 5	GO:0005634,GO:0030154,GO:0003705,GO:0003677,GO:0003677,GO:0007275,GO:0007517,GO:0007517,GO:0007519,GO:0030198,GO:0001952,GO:0030528,GO:0006355,GO:0045449,GO:0048704,GO:0001756,GO:0001502,GO:0001756,GO:0045944,GO:0007517,GO:0001503
Myf6	10	chr10	106930409	myogenic factor 6	GO:0030154,GO:0003677,GO:0003677,GO:0007275,GO:0005634,GO:0003705,GO:0030528,GO:0007517,GO:0007517,GO:0006355,GO:0045449,GO:0001756,GO:0016481,GO:0045941,GO:0007519,GO:0007519,GO:0007519
Myg1	15	chr15	102162171	melanocyte proliferating gene 1	GO:0005634,GO:0005739,GO:0008150,GO:0003674
Myh1	11	chr11	67015383	myosin, heavy polypeptide 1, skeletal muscle,	GO:0032982,GO:0000166,GO:0003779,GO:0016459,GO:0003774,GO:0005524,GO:0005859,GO:0031672
Myh10	11	chr11	68505981	myosin heavy chain 10, non-muscle	GO:0005737,GO:0005737,GO:0005938,GO:0016459,GO:0005737,GO:0005737,GO:0005737,GO:0016459,GO:0016459,GO:0005819,GO:0005938,GO:0005886,GO:0005737,GO:0030424,GO:0030426,GO:0001764,GO:0043005,GO:0030239,GO:0000166,GO:0003779,GO:0050885,GO:0005524,GO:0051015,GO:0030048,GO:0030898,GO:0000146,GO:0005516,GO:0000281,GO:0000281,GO:0030036,GO:0007512,GO:0005515,GO:0001701,GO:0001701,GO:0001725,GO:0001725,GO:0001725,GO:0001725,GO:0003774,GO:0003774,GO:0007409,GO:0001764,GO:0001764,GO:0001764,GO:0007097,GO:0005515,GO:0008360,GO:0006930,GO:0007512,GO:0006887,GO:0007512,GO:0001778,GO:0008283,GO:0001701,GO:0007411,GO:0007420,GO:0043025,GO:0021670,GO:0043531,GO:0060041,GO:0060041,GO:0055003,GO:0021670,GO:0021670,GO:0021592,GO:0021678,GO:0031594,GO:0055015,GO:0031175,GO:0021680,GO:0043197,GO:0021592
Myh11	16	chr16	14207632	myosin, heavy polypeptide 11, smooth muscle	GO:0005737,GO:0032982,GO:0005859,GO:0000166,GO:0003774,GO:0003779,GO:0005516,GO:0016459,GO:0005524,GO:0005524,GO:0006939,GO:0006939,GO:0006939,GO:0005859,GO:0001725,GO:0030485
Myh13	11	chr11	67140604	myosin, heavy polypeptide 13, skeletal muscle	NA
Myh14	7	chr7	51861579	myosin, heavy polypeptide 14	GO:0008360,GO:0000166,GO:0003779,GO:0005516,GO:0003774,GO:0003774,GO:0030424,GO:0005737,GO:0030426,GO:0001725,GO:0005524,GO:0051015,GO:0030048,GO:0030898,GO:0000146,GO:0016459,GO:0000146,GO:0030048,GO:0030898,GO:0051015
Myh2	11	chr11	66986617	myosin, heavy polypeptide 2, skeletal muscle,	GO:0014823,GO:0005794,GO:0001778,GO:0031672,GO:0005859,GO:0005826
Myh3	11	chr11	66893500	muscle embryonic myosin heavy chain 3	GO:0032982,GO:0000166,GO:0003779,GO:0005516,GO:0016459,GO:0003774,GO:0003774,GO:0005524,GO:0005524,GO:0043292,GO:0005737
Myh4	11	chr11	67054125	myosin, heavy polypeptide 4, skeletal muscle	GO:0003779,GO:0016459,GO:0003774,GO:0005524,GO:0000166,GO:0014823
Myh6	14	chr14	55560817	myosin, heavy polypeptide 6, cardiac muscle,	GO:0003779,GO:0005516,GO:0006941,GO:0005524,GO:0005524,GO:0007522,GO:0030048,GO:0007512,GO:0007512,GO:0008217,GO:0001701,GO:0008016,GO:0008016,GO:0008016,GO:0045214,GO:0006941,GO:0006941,GO:0008016,GO:0008016,GO:0008016,GO:0008016,GO:0006941,GO:0006941,GO:0006941,GO:0007512,GO:0030239,GO:0030239,GO:0030239,GO:0007512,GO:0006941,GO:0006941,GO:0007512,GO:0006941,GO:0032982,GO:0048739,GO:0048739,GO:0048739,GO:0048739,GO:0002027,GO:0002026,GO:0043462,GO:0005737,GO:0000166,GO:0003774,GO:0003774,GO:0030016,GO:0030016,GO:0016459,GO:0016459,GO:0000146,GO:0016459,GO:0000146,GO:0005515
Myh7	14	chr14	55589629	myosin, heavy polypeptide 7, cardiac muscle,	GO:0032982,GO:0003779,GO:0005524,GO:0005524,GO:0005737,GO:0000166,GO:0005516,GO:0003774,GO:0003774,GO:0030016,GO:0016459,GO:0016459
Myh7b	2	chr2	155437393	RIKEN cDNA 0610038P03	GO:0032982,GO:0000166,GO:0003779,GO:0016740,GO:0016459,GO:0016459,GO:0004872,GO:0003774,GO:0003774,GO:0005524,GO:0005524,GO:0016020
Myh8	11	chr11	67092358	myosin, heavy polypeptide 8, skeletal muscle,	GO:0005737,GO:0000166,GO:0003779,GO:0003774,GO:0003774,GO:0005524,GO:0005524,GO:0016459,GO:0008150,GO:0003674,GO:0032982
Myh9	15	chr15	77592328	myosin, heavy polypeptide 9, non-muscle isoform	GO:0032796,GO:0043531,GO:0005524,GO:0005516,GO:0005524,GO:0008360,GO:0003779,GO:0030898,GO:0051015,GO:0030048,GO:0030898,GO:0001772,GO:0001772,GO:0001725,GO:0001931,GO:0001931,GO:0016337,GO:0006928,GO:0007132,GO:0000904,GO:0001768,GO:0007155,GO:0051295,GO:0000212,GO:0001701,GO:0001701,GO:0031594,GO:0007520,GO:0001725,GO:0030863,GO:0000166,GO:0003774,GO:0003774,GO:0005737,GO:0005737,GO:0005737,GO:0005737,GO:0016459,GO:0005913,GO:0000146,GO:0005886,GO:0005515,GO:0005938,GO:0016459,GO:0005819,GO:0016459,GO:0005938,GO:0005886,GO:0005886
